,timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
0,2020-04-13 23:59:56,WhackyWookiee,WhackyWookiee,2466237552,1249849836138106882,"#SpringCleaningHadMeLike 

""I'm So Hungry, I Could Eat at 'Olive Garden!'"" pic.twitter.com/ZvR5GEho8i",0,0,0,/WhackyWookiee/status/1249849836138106882,
1,2020-04-13 23:59:40,KYRA🦋,kyra_marie245,1041870505655988225,1249849768655769600,Always thinking about the time I was on a dinner cruise & the server was asking everyone where their fav cultural restaurant was in SD & this one bitch literally said “Olive Garden”,5,0,0,/kyra_marie245/status/1249849768655769600,
2,2020-04-13 23:59:30,Liz Winslow,elwinslow,17698648,1249849728394833922,"Yeah but I bet the line for Olive Garden is bumping on Saturday nights, so.",0,2,0,/elwinslow/status/1249849728394833922,1249840192015544320
3,2020-04-13 23:57:41,rhiannon,Rhi94xx,176887302,1249849267243622401,"Jarrid doesn’t eat his Olive Garden mints after his meal, let alone the same day... he just saves them like a psychopath",1,0,0,/Rhi94xx/status/1249849267243622401,
4,2020-04-13 23:57:35,Black Girl Tragic,Sanders402,616681355,1249849245215137799,The febreze and olive garden bag tho 😭😭😭,1217,3,37,/Sanders402/status/1249849245215137799,1249814673819566080
5,2020-04-13 23:55:54,Olive Garden,olivegarden,6018802,1249848820046934018,Best of both worlds - Olive Garden ToGo at home! 😀 https://bit.ly/2yPL9Dl ,0,0,0,/olivegarden/status/1249848820046934018,1249848195611611138
6,2020-04-13 23:54:59,rachel ☢︎︎,diablorachel,1133773790163415040,1249848590215806976,why is olive garden tweeting @ sky,5,2,0,/diablorachel/status/1249848590215806976,
7,2020-04-13 23:54:15,Kevin trejbal,kevintrejbal86,123893935,1249848404403875840,@WashCoScanner Do you know what’s going on in the parking lot of Olive Garden inBeaverton,0,1,0,/kevintrejbal86/status/1249848404403875840,
8,2020-04-13 23:53:39,dallyce ✨,DallTheDon,458119669,1249848252213727239,wish i had Olive Garden money,0,0,0,/DallTheDon/status/1249848252213727239,
9,2020-04-13 23:53:34,Al’Kirah🌹,KI2Y0U,1217263446170963969,1249848231795863553,olive garden is my go to restaurant,2,1,0,/KI2Y0U/status/1249848231795863553,
10,2020-04-13 23:53:25,icy lil bihh ❄️,madi_foreign,167676443,1249848195611611138,Olive Garden for dinner or something @ home?,0,1,0,/madi_foreign/status/1249848195611611138,
11,2020-04-13 23:50:00,aubrey//for kelsey,mgclonelyheart,1156742096226639872,1249847334248173570,i love nuggetsos as much as i love chicken alfredo from olive garden,4,0,1,/mgclonelyheart/status/1249847334248173570,
12,2020-04-13 23:49:40,❥ ᒎᗴᔕᔕ ❥,xoxo_jesssy,1700251280,1249847253650542592,i just want olive garden and mango,2,0,0,/xoxo_jesssy/status/1249847253650542592,
13,2020-04-13 23:49:19,Powerpals eBooks,powerpals_ebook,765684733053317121,1249847161623392256,Lisa backflipped onto Olive Garden and then they bought the Final Pam.,1,0,0,/powerpals_ebook/status/1249847161623392256,
14,2020-04-13 23:48:17,chels.,_slehc,947179112,1249846904307044352,The Olive Garden guy taking our order: “this is horrendous”,3,0,0,/_slehc/status/1249846904307044352,
15,2020-04-13 23:46:21,rach ♡,mgkscandy,1331800544,1249846417121783808,olive garden knows what’s up,2,1,0,/mgkscandy/status/1249846417121783808,1249845889901957122
16,2020-04-13 23:45:55,jana🌻,JonnaKamensky,2422408256,1249846309135118337,can’t wait to get my check from mr. orange man and his buddies so I can order some Olive Garden,12,1,0,/JonnaKamensky/status/1249846309135118337,
17,2020-04-13 23:44:18,Gabrielle 💜,JustGabbbsss,1174095672175484934,1249845900693975042,"When you order Olive Garden, you can also order a bottle of wine 😋",1,1,0,/JustGabbbsss/status/1249845900693975042,
18,2020-04-13 23:43:51,Blue Wolf Music Nerd,DJBlueWolf,111772866,1249845789477572608,Gonna judge me so harshly but Olive Garden!,2,1,0,/DJBlueWolf/status/1249845789477572608,1249834943762427904
19,2020-04-13 23:43:08,alexis💛,lexxduhhh_,1116385524011286528,1249845607553847296,I WANT OLIVE GARDEN,7,1,0,/lexxduhhh_/status/1249845607553847296,
20,2020-04-13 23:59:56,WhackyWookiee,WhackyWookiee,2466237552,1249849836138106882,"#SpringCleaningHadMeLike 

""I'm So Hungry, I Could Eat at 'Olive Garden!'"" pic.twitter.com/ZvR5GEho8i",0,0,0,/WhackyWookiee/status/1249849836138106882,
21,2020-04-13 23:59:40,KYRA🦋,kyra_marie245,1041870505655988225,1249849768655769600,Always thinking about the time I was on a dinner cruise & the server was asking everyone where their fav cultural restaurant was in SD & this one bitch literally said “Olive Garden”,5,0,0,/kyra_marie245/status/1249849768655769600,
22,2020-04-13 23:59:30,Liz Winslow,elwinslow,17698648,1249849728394833922,"Yeah but I bet the line for Olive Garden is bumping on Saturday nights, so.",0,2,0,/elwinslow/status/1249849728394833922,1249840192015544320
23,2020-04-13 23:57:41,rhiannon,Rhi94xx,176887302,1249849267243622401,"Jarrid doesn’t eat his Olive Garden mints after his meal, let alone the same day... he just saves them like a psychopath",1,0,0,/Rhi94xx/status/1249849267243622401,
24,2020-04-13 23:57:35,Black Girl Tragic,Sanders402,616681355,1249849245215137799,The febreze and olive garden bag tho 😭😭😭,1217,3,37,/Sanders402/status/1249849245215137799,1249814673819566080
25,2020-04-13 23:55:54,Olive Garden,olivegarden,6018802,1249848820046934018,Best of both worlds - Olive Garden ToGo at home! 😀 https://bit.ly/2yPL9Dl ,0,0,0,/olivegarden/status/1249848820046934018,1249848195611611138
26,2020-04-13 23:54:59,rachel ☢︎︎,diablorachel,1133773790163415040,1249848590215806976,why is olive garden tweeting @ sky,5,2,0,/diablorachel/status/1249848590215806976,
27,2020-04-13 23:54:15,Kevin trejbal,kevintrejbal86,123893935,1249848404403875840,@WashCoScanner Do you know what’s going on in the parking lot of Olive Garden inBeaverton,0,1,0,/kevintrejbal86/status/1249848404403875840,
28,2020-04-13 23:53:39,dallyce ✨,DallTheDon,458119669,1249848252213727239,wish i had Olive Garden money,0,0,0,/DallTheDon/status/1249848252213727239,
29,2020-04-13 23:53:34,Al’Kirah🌹,KI2Y0U,1217263446170963969,1249848231795863553,olive garden is my go to restaurant,2,1,0,/KI2Y0U/status/1249848231795863553,
30,2020-04-13 23:53:25,icy lil bihh ❄️,madi_foreign,167676443,1249848195611611138,Olive Garden for dinner or something @ home?,0,1,0,/madi_foreign/status/1249848195611611138,
31,2020-04-13 23:50:00,aubrey//for kelsey,mgclonelyheart,1156742096226639872,1249847334248173570,i love nuggetsos as much as i love chicken alfredo from olive garden,4,0,1,/mgclonelyheart/status/1249847334248173570,
32,2020-04-13 23:49:40,❥ ᒎᗴᔕᔕ ❥,xoxo_jesssy,1700251280,1249847253650542592,i just want olive garden and mango,2,0,0,/xoxo_jesssy/status/1249847253650542592,
33,2020-04-13 23:49:19,Powerpals eBooks,powerpals_ebook,765684733053317121,1249847161623392256,Lisa backflipped onto Olive Garden and then they bought the Final Pam.,1,0,0,/powerpals_ebook/status/1249847161623392256,
34,2020-04-13 23:48:17,chels.,_slehc,947179112,1249846904307044352,The Olive Garden guy taking our order: “this is horrendous”,3,0,0,/_slehc/status/1249846904307044352,
35,2020-04-13 23:46:21,rach ♡,mgkscandy,1331800544,1249846417121783808,olive garden knows what’s up,2,1,0,/mgkscandy/status/1249846417121783808,1249845889901957122
36,2020-04-13 23:45:55,jana🌻,JonnaKamensky,2422408256,1249846309135118337,can’t wait to get my check from mr. orange man and his buddies so I can order some Olive Garden,12,1,0,/JonnaKamensky/status/1249846309135118337,
37,2020-04-13 23:44:18,Gabrielle 💜,JustGabbbsss,1174095672175484934,1249845900693975042,"When you order Olive Garden, you can also order a bottle of wine 😋",1,1,0,/JustGabbbsss/status/1249845900693975042,
38,2020-04-13 23:43:51,Blue Wolf Music Nerd,DJBlueWolf,111772866,1249845789477572608,Gonna judge me so harshly but Olive Garden!,2,1,0,/DJBlueWolf/status/1249845789477572608,1249834943762427904
39,2020-04-13 23:43:08,alexis💛,lexxduhhh_,1116385524011286528,1249845607553847296,I WANT OLIVE GARDEN,7,1,0,/lexxduhhh_/status/1249845607553847296,
