,timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
0,2020-01-05 23:59:32,𝕔 𝕦 𝕣 𝕥 ♡,_vanteuwu,799515426,1213973336893448192,"I left my pasta at Olive Garden.., 🙃",1,0,0,/_vanteuwu/status/1213973336893448192,
1,2020-01-05 23:55:03,D U B,x__kt,522236862,1213972205811503106,Seafood pasta from Olive Garden https://twitter.com/Lashayekay/status/1213957730433740800 …,0,0,0,/x__kt/status/1213972205811503106,
2,2020-01-05 23:52:38,Grant Marriner,marrinara_sauce,3777465563,1213971600376287235,"Jacking off in the Olive Garden bathroom 💯
↗️ Promoted",5,0,2,/marrinara_sauce/status/1213971600376287235,
3,2020-01-05 23:51:55,dogmeat,emilygrefer,1120106617,1213971421304672256,Live tweeting my dinner at Olive Garden,8,1,0,/emilygrefer/status/1213971421304672256,
4,2020-01-05 23:50:46,Armando,doctorak,24650943,1213971130782044162,I think it’s a dish at Olive Garden,0,0,0,/doctorak/status/1213971130782044162,1213863741395259398
5,2020-01-05 23:49:37,🏳️‍⚧️ dan! 🏳️‍⚧️ commissions open!,danradsai,2932329976,1213970839005257728,dan sitting in olive garden half asleep while broly vs gogeta plays in their head:,6,0,0,/danradsai/status/1213970839005257728,
6,2020-01-05 23:49:35,Anna Mueller,AnnaMueller5,624945215,1213970831178686464,Olive Garden will help you,1,1,0,/AnnaMueller5/status/1213970831178686464,1213966995001085953
7,2020-01-05 23:47:26,MADE OUT SOUTH™️ 🦍🏎💨,Dj_Witdapistol,228450816,1213970289954045954,Why the fuck is Olive Garden doing numbers like this?!,0,0,0,/Dj_Witdapistol/status/1213970289954045954,
8,2020-01-05 23:47:06,Leslie ✨,MustbeLeslie_,203190788,1213970208739606528,One time I went to Olive Garden and I forgot to tip and I will always hold that against myself,0,0,0,/MustbeLeslie_/status/1213970208739606528,
9,2020-01-05 23:46:50,Jocelyn,jocelyn032,553785918,1213970139844161536,Old Navy and Olive Garden with my man for my birthday! Best gift ever!,0,0,0,/jocelyn032/status/1213970139844161536,
10,2020-01-05 23:45:02,kiera 39 🧚🏼‍♀️,hellboypiss,1196182059246637056,1213969685403836416,STOOP THATS SO FUNNY*]£\£ STAN OLIVE GARDEN <3,1,0,0,/hellboypiss/status/1213969685403836416,1213969241508139008
11,2020-01-05 23:44:21,augĭ̈e™ nsfr,COINVINYL,1000435308670808064,1213969516901744641,I THOUGHT YOU SAID OLIVE GARDEN,1,1,0,/COINVINYL/status/1213969516901744641,1213969241508139008
12,2020-01-05 23:42:22,logan.,logcndawscn,2781125012,1213969015401398273,Olive Garden?,0,1,0,/logcndawscn/status/1213969015401398273,1213542588701171714
13,2020-01-05 23:42:00,Katrina,treee143,974424857986256896,1213968924745666560,Someone take me to Olive Garden,2,0,1,/treee143/status/1213968924745666560,
14,2020-01-05 23:41:21,the princess 🖤,tifanimoniq,1155086461496123392,1213968760815726592,Olive Garden https://twitter.com/Lashayekay/status/1213957939557552128 …,1,0,1,/tifanimoniq/status/1213968760815726592,
15,2020-01-05 23:39:41,shelby ⁷ (nsfr),jinssbabie,1088318819779690498,1213968341125271552,am i back at olive garden for like the 6th time since opening which was like 1 month ago? yes. do i have a problem? probably.,3,1,0,/jinssbabie/status/1213968341125271552,
16,2020-01-05 23:37:15,giselle 💜,gisellehtxx,779866438282674177,1213967726756151296,I want some olive garden 🥺,5,0,0,/gisellehtxx/status/1213967726756151296,
17,2020-01-05 23:36:41,ShermMLB,gsherman051,2592568563,1213967585299042305,Doug Peterson is the best coach in the nfl. Make the playoffs and be competitive vs the Seahawks with players from wawa Kmart kfc and Olive Garden. There is no argument @eagles #eagles,4,0,0,/gsherman051/status/1213967585299042305,
18,2020-01-08 23:59:33,Concon Vibes...,ConconVibes,1154919853419114497,1215060505087422465,Gender Reveal at Olive Garden? Man..,0,0,0,/ConconVibes/status/1215060505087422465,
19,2020-01-08 23:59:07,bre🪐 nsfr,caynonhood,1035857995,1215060395418902528,jaime barrett took me to olive garden ladies,2,2,0,/caynonhood/status/1215060395418902528,
20,2020-01-08 23:57:07,Juan Manuel Olvera M,juanolvera75,488146934,1215059891854901248,"😍😍😍, en Olive Garden https://www.facebook.com/100000667925905/posts/3061968753835359/ …",0,0,0,/juanolvera75/status/1215059891854901248,
21,2020-01-08 23:55:35,Lionty,Lionty_,718334507338895360,1215059505181949953,"Alright guys, I'm so excited to meet so many of you at PAX East, even those I don't tag here, because I know there will be way too many. But we should all go to Olive Garden and just dominate the unlimited breadsticks, soup and salad one night. @Chrystal_Night7 @Cypher20k",20,7,0,/Lionty_/status/1215059505181949953,
22,2020-01-08 23:55:10,jam,KittenStorm,240514604,1215059400660070401,"After 18 bowls of bagged salad, I told my waitress at Olive Garden to fill up the empty’s with Italian Margarita. Call that Round 2",3,1,0,/KittenStorm/status/1215059400660070401,
23,2020-01-08 23:54:22,tia,7enderr,1198036549931282432,1215059199266377728,he’ll take you to olive garden in it,1,0,0,/7enderr/status/1215059199266377728,1215053095769649157
24,2020-01-08 23:53:54,boona 💋,mothermelly,920377118625796104,1215059081326624768,This Olive Garden bussin wow,0,0,0,/mothermelly/status/1215059081326624768,
25,2020-01-08 23:53:53,lanie,wildflowertears,3259468003,1215059076784250885,"to the 12 year old holding a louis vuitton bag in olive garden,, mf where do u think u are",2,0,0,/wildflowertears/status/1215059076784250885,
26,2020-01-08 23:53:43,kasey corene,kaseyfrazier26,2669494305,1215059035071959040,"pt. 83739274 of me not being able to stand Shelby:

We at Olive Garden (her first time) and she goes “yo they got any chicken nuggets”",5,1,0,/kaseyfrazier26/status/1215059035071959040,
27,2020-01-08 23:53:31,Randy Goldberg MD MPH 🏳️‍🌈,DrGaellon,9509792,1215058986195738629,"Darden Group is funding Trump's re-election campaign. Shame if they lost business... Olive Garden, Longhorn Steakhouse, Yard House, Capital Grille, Seasons 52, Bahama Breeze, Eddie V's Prime Seafood, Cheddar's are all Darden. They also treat their employees terribly.",3,1,1,/DrGaellon/status/1215058986195738629,
28,2020-01-08 23:48:56,Mr. SOMETHING Else!,theTAQEOVER,38553249,1215057830337810433,The way my cousin turned her nose up at Olive Garden. I love they food!,0,0,0,/theTAQEOVER/status/1215057830337810433,
29,2020-01-08 23:48:34,Darren Renfrow,Lucid_Dreamer01,259003281,1215057740789374976,📷 sandinthetardis: fandomnationwhore: djpeckneck: thatpettyblackgirl: Olive Garden is owned by Darden. Darden also owns:  Longhorn Steakhouse  Cheddar’s Scratch Kitchen  Yard House  The Capital Grille  Seasons 52 Fresh Grill  Bahama... https://tmblr.co/Z-CvBj2n5nWed ,0,0,0,/Lucid_Dreamer01/status/1215057740789374976,
30,2020-01-08 23:48:09,خوان,whitemexikan,583215375,1215057633247449089,growing up it was ragazzis > olive garden,0,0,0,/whitemexikan/status/1215057633247449089,
31,2020-01-08 23:46:14,Gustavo Manzanares,Gstavo96,1205294013038940160,1215057151221215234,My niece invited me to watch frozen and go eat at olive garden...only thing is she said i have to pay because she only has 4$ lmao😬😬,0,0,0,/Gstavo96/status/1215057151221215234,
32,2020-01-08 23:45:28,Nicole Selph,SelphNicole,1975617368,1215056960703299592,Today we celebrated our Infocus Team and all they do with catering from Olive Garden and rewarded them with new lunch bags full of goodies!! Thanks for all you do!!@Cff025Fines @THDSMLisa #SAFETYISPERSONAL #OneTeampic.twitter.com/lRNBLIUrsY,27,0,2,/SelphNicole/status/1215056960703299592,
33,2020-01-08 23:44:18,mairim19_ 🥀,mairim19_,1888136641,1215056667668123648,Lmao Sarah can’t take no for an answer I’m like I’m sick I can’t she’s like stfu and stop being a bitch let’s go. So here I am at Olive Garden drinking soda not acting like a bitch 😂😂,1,0,0,/mairim19_/status/1215056667668123648,
34,2020-01-08 23:43:59,midgebaby,midgebaby69,381782255,1215056585124270080,"Stayed in bed until 5pm and now I’m in a taxi on my way to Olive garden, life is a movie ✌️",35,1,0,/midgebaby69/status/1215056585124270080,
35,2020-01-08 23:38:27,Cameron Cobb 📷,cameroncobb,36305613,1215055194846908416,@corbynbesson are you going to go to Olive Garden with that gift card I got you for your birthday??,0,0,0,/cameroncobb/status/1215055194846908416,
36,2020-01-08 23:37:50,Jack Bauer,JackBauer241966,1202359585505468417,1215055039988994049,"I fucking love @redban and @joerogan but a while episode of them talking about politics is fucking horrible. They don't know shit, admit to not knowing shit but spend an hour on it. Go back to Olive Garden!",0,0,0,/JackBauer241966/status/1215055039988994049,
37,2020-01-02 23:58:13,B⚓obber,ToastyBern,412761795,1212885839182794757,This that OG shit (olive garden),2,0,0,/ToastyBern/status/1212885839182794757,
38,2020-01-02 23:58:09,nae cozart.,whoisMiyaah,3598786579,1212885824251056128,Wing stop qdoba subway Olive Garden ny grill chinamen,1,1,0,/whoisMiyaah/status/1212885824251056128,1212885201392672774
39,2020-01-02 23:58:03,Kianna,thekiannamarie,2544864242,1212885797105524736,Olive Garden sounds good asf rn,1,0,0,/thekiannamarie/status/1212885797105524736,
40,2020-01-02 23:57:14,kam,kamisasham,2888476694,1212885593463631872,they’re playing a jazz rendition of wonderwall thru the speakers in olive garden and i wish i was lying,9,1,0,/kamisasham/status/1212885593463631872,
41,2020-01-02 23:55:48,Syed Maricar | クレイジーブラウン 🎮,R4veZer0,40075788,1212885232170352640,"That day at Olive Garden, Chris went with AH and got destroyed by the waitress.",4,0,0,/R4veZer0/status/1212885232170352640,1212882652807729152
42,2020-01-02 23:54:10,Sequoia,__saeeee,318710975,1212884821032292352,I wanna say I worked at Olive Garden with him like 3 years ago his face looks familiar lol https://twitter.com/mizzymicole/status/1212882793082114049 …,0,0,1,/__saeeee/status/1212884821032292352,
43,2020-01-02 23:53:39,han💥,hanxeliza,450846451,1212884690199289856,"Joscelin, will you accompany me on a date to Olive Garden soon?",0,1,0,/hanxeliza/status/1212884690199289856,1212521796467068933
44,2020-01-02 23:53:30,Perpetually Wednesday #mood,dameggers,1015594607160299520,1212884652702257157,I spent  $40 at Olive garden https://twitter.com/Moonnnniee/status/1212211277692461056 …,0,0,0,/dameggers/status/1212884652702257157,
45,2020-01-02 23:52:30,🦋,arivsthewvrld,1869898742,1212884401140510721,Mfs just be on some 420 blaze it shit in the Olive Garden parking lot 😭💀,0,0,0,/arivsthewvrld/status/1212884401140510721,
46,2020-01-02 23:51:40,Sarah Lynn Lilley,SarahLynnMe,1620026052,1212884191773413377,My favorite 🍽 — at Olive Garden https://www.facebook.com/1121365084/posts/10216421601908889/ …,0,0,0,/SarahLynnMe/status/1212884191773413377,
47,2020-01-02 23:51:27,gabby🪐,Iostlnjapan,3298599600,1212884139185254402,quick are extra breadsticks at olive garden free,11,1,0,/Iostlnjapan/status/1212884139185254402,
48,2020-01-02 23:51:09,Byrds and the Bees,BeeKind15,1102568159947694083,1212884061741633536,"When the waitress actually remembers you as ""that sad guy who sits alone with his pasta bowl,"" you've been going to Olive Garden too much Chris.",166,1,0,/BeeKind15/status/1212884061741633536,1212880248884338688
49,2020-01-02 23:51:00,The Superboy,superboy8500,75941893,1212884025624453121,Now I want Olive Garden 😭,1,1,0,/superboy8500/status/1212884025624453121,1212807983790510080
50,2020-01-02 23:49:06,D A W N,DawnShmawn,987933978,1212883548228636673,So many olive garden love connections I've seen over the years! Love it ❤️❤️❤️ glad to hear you two are still going strong!,1,1,0,/DawnShmawn/status/1212883548228636673,1212565431736684544
