,timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
0,2020-03-28 23:48:44,occupation creator,oppuc3,776637567525654528,1244048812978712577,"What if Chugchog were like, a rapist at AppleBees",0,0,0,/oppuc3/status/1244048812978712577,
1,2020-03-28 23:43:35,Haven,hmbott_22,775489828469092352,1244047516611383297,FUCK applebees,1,0,0,/hmbott_22/status/1244047516611383297,
2,2020-03-28 23:40:03,Matthew Weaver,mattheweaver,66475785,1244046625049382912,I’d give anything to watch the @SacramentoKings vs the @OrlandoMagic while seated at an @Applebees #StayAtHomeAndStaySafe #itsthelittlethings Give me a @budlight and a #dozenwings 😢😢😢😢😢😢,2,1,0,/mattheweaver/status/1244046625049382912,
3,2020-03-28 23:37:38,alexis.🌹,amarieh_,465172241,1244046015830937600,okay i miss applebees and the monthly drink this month was the best one so far and it was ruined 😂🙄😭,1,0,0,/amarieh_/status/1244046015830937600,
4,2020-03-28 23:36:58,Laura,Chuckles74,42823225,1244045850936041474,It’s cool @Applebees I can just eat this with my fingers 🙄 pic.twitter.com/SDrrfhvidP,0,0,0,/Chuckles74/status/1244045850936041474,
5,2020-03-28 23:34:00,Derp Free,Derpcus,1327136281,1244045103427190785,les go to applebees.,0,0,0,/Derpcus/status/1244045103427190785,1243995400425500673
6,2020-03-28 23:26:48,Lexxx.💗,lexiee_10,321617601,1244043289474600960,Chili’s because wtf is Applebees 😂,3,0,1,/lexiee_10/status/1244043289474600960,1244041235452526595
7,2020-03-28 23:22:29,Jenelle,JayNellzFosho,24306577,1244042204135505921,"I'm watching the Girl On the Third Floor. I give it a 5/10.
At first, it was a 3/10 for the dude suggesting to eat at Applebees. Then a 5/10 for the exotic pottery.

🤣🤣",0,0,0,/JayNellzFosho/status/1244042204135505921,
8,2020-03-28 23:21:17,Whiskers,WhiskeyChaseHer,29346954,1244041904783835136,I would absolutely Grubhub Applebees to eat while watching Princess Diaries,4,0,0,/WhiskeyChaseHer/status/1244041904783835136,1244005764966072321
9,2020-03-28 23:20:39,David Trinkle,FredThePoser,111643824,1244041743097565188,I’m just asking have you seen what’s going on I don’t doubt anything they do now.,1,0,0,/FredThePoser/status/1244041743097565188,1243826931793104897
10,2020-03-28 23:18:16,Cade Parian,ParianC,18452758,1244041141932228608,Sounds like Applebees,2,1,0,/ParianC/status/1244041141932228608,1244040778680320000
11,2020-03-28 23:17:48,occupation creator,oppuc3,776637567525654528,1244041026886676481,"Arin has since retired, but used to work at AppleBees as a dumbass fucker",0,0,0,/oppuc3/status/1244041026886676481,
12,2020-03-28 23:13:02,Lee Kimbrell,lee_kimbrell,220885401,1244039828817219584,"I’m all for supporting local businesses, but let’s not allow this pandemic to vanquish Outback, Applebees, or Chili’s. I know it won’t be the same w/out angry servers and parents screaming at their kids, but order some cold to-go food so we won’t lose them forever. ❤️💋",11,0,2,/lee_kimbrell/status/1244039828817219584,
13,2020-03-28 23:09:35,George Lopez is My Dad,ZellerSean,878434582835728384,1244038956645220355,Applebees https://twitter.com/NewCuIture/status/1243982928197095424 …,5,0,0,/ZellerSean/status/1244038956645220355,
14,2020-03-28 23:08:11,Shamira,shamiboo15,2617630966,1244038605913436160,That time we embarrassed him at Applebees 😂😂😂❤️❤️ https://www.instagram.com/p/B-S5AZdh8IaJOMcqEMjPbiZEqrfVzqG7yqTSvI0/?igshid=1a2sq0s715wfp …,0,0,0,/shamiboo15/status/1244038605913436160,
15,2020-03-28 23:07:02,bailey massey 🦋,baileyymasseyy,1026863926665986048,1244038318456741888,the guy told me his nipples were hard & that he wouldn’t order a quesadilla at the applebees we were at because he didn’t want to have to shit at my house. to top it all off he told me 2 of his family members got diagnosed w cancer that week so i’d do shit w him,2,1,0,/baileyymasseyy/status/1244038318456741888,1244026521943236608
16,2020-03-28 23:03:43,ashley,justanothaash,1621209481,1244037482171092993,@Applebees I miss you baby. You’re the best thing I knew I had. https://twitter.com/_illxxst/status/1243567426048012288 …,0,0,0,/justanothaash/status/1244037482171092993,
17,2020-03-28 23:03:31,Chelsea Anderson,chelsander16,377072407,1244037430245818371,What’s @Applebees stance on perfect margaritas to go?,0,1,0,/chelsander16/status/1244037430245818371,
18,2020-03-28 23:00:57,kellyann,namora,17265673,1244036785828757505,"[stefon voice] this show has everything, murder plots at applebees, throuple gay weddings, walmart ammo salesmen becoming presidential campaign managers, baby tiger cubs in louis vuitton bags,",6,0,0,/namora/status/1244036785828757505,
19,2020-03-28 22:58:40,🌊🌊,pychoslag,792926184921305088,1244036210135269376,@Applebees wtf is up with your app missing half the menu,0,0,0,/pychoslag/status/1244036210135269376,
20,2020-03-28 23:48:44,occupation creator,oppuc3,776637567525654528,1244048812978712577,"What if Chugchog were like, a rapist at AppleBees",0,0,0,/oppuc3/status/1244048812978712577,
21,2020-03-28 23:43:35,Haven,hmbott_22,775489828469092352,1244047516611383297,FUCK applebees,1,0,0,/hmbott_22/status/1244047516611383297,
22,2020-03-28 23:40:03,Matthew Weaver,mattheweaver,66475785,1244046625049382912,I’d give anything to watch the @SacramentoKings vs the @OrlandoMagic while seated at an @Applebees #StayAtHomeAndStaySafe #itsthelittlethings Give me a @budlight and a #dozenwings 😢😢😢😢😢😢,2,1,0,/mattheweaver/status/1244046625049382912,
23,2020-03-28 23:37:38,alexis.🌹,amarieh_,465172241,1244046015830937600,okay i miss applebees and the monthly drink this month was the best one so far and it was ruined 😂🙄😭,1,0,0,/amarieh_/status/1244046015830937600,
24,2020-03-28 23:36:58,Laura,Chuckles74,42823225,1244045850936041474,It’s cool @Applebees I can just eat this with my fingers 🙄 pic.twitter.com/SDrrfhvidP,0,0,0,/Chuckles74/status/1244045850936041474,
25,2020-03-28 23:34:00,Derp Free,Derpcus,1327136281,1244045103427190785,les go to applebees.,0,0,0,/Derpcus/status/1244045103427190785,1243995400425500673
26,2020-03-28 23:26:48,Lexxx.💗,lexiee_10,321617601,1244043289474600960,Chili’s because wtf is Applebees 😂,3,0,1,/lexiee_10/status/1244043289474600960,1244041235452526595
27,2020-03-28 23:22:29,Jenelle,JayNellzFosho,24306577,1244042204135505921,"I'm watching the Girl On the Third Floor. I give it a 5/10.
At first, it was a 3/10 for the dude suggesting to eat at Applebees. Then a 5/10 for the exotic pottery.

🤣🤣",0,0,0,/JayNellzFosho/status/1244042204135505921,
28,2020-03-28 23:21:17,Whiskers,WhiskeyChaseHer,29346954,1244041904783835136,I would absolutely Grubhub Applebees to eat while watching Princess Diaries,4,0,0,/WhiskeyChaseHer/status/1244041904783835136,1244005764966072321
29,2020-03-28 23:20:39,David Trinkle,FredThePoser,111643824,1244041743097565188,I’m just asking have you seen what’s going on I don’t doubt anything they do now.,1,0,0,/FredThePoser/status/1244041743097565188,1243826931793104897
30,2020-03-28 23:18:16,Cade Parian,ParianC,18452758,1244041141932228608,Sounds like Applebees,2,1,0,/ParianC/status/1244041141932228608,1244040778680320000
31,2020-03-28 23:17:48,occupation creator,oppuc3,776637567525654528,1244041026886676481,"Arin has since retired, but used to work at AppleBees as a dumbass fucker",0,0,0,/oppuc3/status/1244041026886676481,
32,2020-03-28 23:13:02,Lee Kimbrell,lee_kimbrell,220885401,1244039828817219584,"I’m all for supporting local businesses, but let’s not allow this pandemic to vanquish Outback, Applebees, or Chili’s. I know it won’t be the same w/out angry servers and parents screaming at their kids, but order some cold to-go food so we won’t lose them forever. ❤️💋",11,0,2,/lee_kimbrell/status/1244039828817219584,
