,timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
0,2020-01-14 23:59:26,by order of PEAKY BLINDERS,EhhbodyCallMe_B,1187740985964544000,1217234801939374080,damn. i wanna eat chipotle today ?,0,0,0,/EhhbodyCallMe_B/status/1217234801939374080,
1,2020-01-14 23:59:14,❤Skinny Mini Meme🙊,Track_Is_Home,612930812,1217234749644845056,Chipotle Freaking Forgot To Put My Hot Sauce In The Bag😫😫😫😫,0,0,0,/Track_Is_Home/status/1217234749644845056,
2,2020-01-14 23:58:53,Luis Sanchez,sanchezlouis99,836039206346489856,1217234664890363904,"came to chipotle , ordered my food but forgot my wallet 🤬🙃",1,1,0,/sanchezlouis99/status/1217234664890363904,
3,2020-01-14 23:58:14,jimber timber,gayeddierights,784080101113602048,1217234499341254657,dude i just got stuck in stop and go traffic for an HOUR just trying to get chipotle,0,0,0,/gayeddierights/status/1217234499341254657,
4,2020-01-14 23:57:57,jade,jade_smiley,479896412,1217234429967585285,My apt got chipotle catered,0,0,0,/jade_smiley/status/1217234429967585285,
5,2020-01-14 23:57:50,jadaWr,jadaWr4,1177784930111283200,1217234400108273664,I really be having anxiety attacks at the dumbest moments like while I’m waiting in the chipotle line. 😑,0,0,0,/jadaWr4/status/1217234400108273664,
6,2020-01-14 23:57:43,samm,seventeen_samm,2808772712,1217234369930129408,i really want chipotle,1,1,1,/seventeen_samm/status/1217234369930129408,
7,2020-01-14 23:57:38,no fuckin chill jules,okjuubs,211664928,1217234347205459968,At Chipotle. I noticed all the women got their coats off and men are just casually eating with their coats on. Why,0,0,0,/okjuubs/status/1217234347205459968,
8,2020-01-14 23:57:25,tinatina.,OGTrillaLaces,240858946,1217234294722252801,I want some Chipotle... that’s all,0,0,1,/OGTrillaLaces/status/1217234294722252801,
9,2020-01-14 23:56:32,May 🦋,UchihaMegan,2793146503,1217234071425699840,This guy with a military backpack just went straight to the bathroom at chipotle and I’m getting paranoid thinking this place is bout to get shot up,5,1,0,/UchihaMegan/status/1217234071425699840,
10,2020-01-14 23:56:17,nai. 👑,_tasjanainicole,2312940907,1217234011011141637,I want some chipotle so bad,0,0,0,/_tasjanainicole/status/1217234011011141637,
11,2020-01-14 23:56:07,Jas 🦋,jasdejaune,311231996,1217233968250138625,they honey chipotle wings 🥺🥺🥺,0,0,0,/jasdejaune/status/1217233968250138625,1217233691920998400
12,2020-01-14 23:55:41,.,SunTzuRoni,33086417,1217233856371265542,Taco Bell or Chipotle https://twitter.com/UpTopAhki/status/1217230250016477186 …,0,0,0,/SunTzuRoni/status/1217233856371265542,
13,2020-01-14 23:55:17,no fuckin chill jules,okjuubs,211664928,1217233755464785920,At Chipotle. This skinny ass bitch sitting there watching her boyfriend eat talking bout “I already ate 2 eggs and a toast today” LMFAOOOOO yall enjoy going out with bitches like that?,2,1,0,/okjuubs/status/1217233755464785920,
14,2020-01-14 23:54:53,Tylicia✨💎,Tylicia9,983448935011442693,1217233655740932096,I will chipotle my self to death😩,0,0,0,/Tylicia9/status/1217233655740932096,
15,2020-01-14 23:54:35,Ashley Marco☮♔,fercerealashley,407253582,1217233582885875713,"Anyone else annoyed when someone orders chipotle & says “tomato”? It’s pico de gallo 🙃 (I know it’s made with tomatoes, but still...)",0,0,0,/fercerealashley/status/1217233582885875713,
16,2020-01-14 23:54:17,Poppyseed Market,PoppyseedMarket,113457528,1217233506222342144,"Bibb Caesar Salad! Parmesan Cheese,  Diced Pimentos, House Chipotle Caesar Dressing and Crushed Pita Croutons! #dinneratpoppyseed #smallplates #addsearedscallops @ Poppyseed Market https://www.instagram.com/p/B7UbkmLnh2w/?igshid=eb35osc587x0 …",0,0,0,/PoppyseedMarket/status/1217233506222342144,
17,2020-01-14 23:54:13,STP,_sarahtheplug,1636762004,1217233488451178497,since when tf did chipotle ranch flamin hot cheetos exist,3,0,0,/_sarahtheplug/status/1217233488451178497,
18,2020-01-14 23:53:45,Not Alexa,nurse_lexxi,458112538,1217233372814114816,Seriously same. I think I smell it or something that smells remotely of it and I’m like “damn chipotle would be great rn.”,0,1,0,/nurse_lexxi/status/1217233372814114816,1217228793099751425
19,2020-01-14 23:59:26,by order of PEAKY BLINDERS,EhhbodyCallMe_B,1187740985964544000,1217234801939374080,damn. i wanna eat chipotle today ?,0,0,0,/EhhbodyCallMe_B/status/1217234801939374080,
20,2020-01-14 23:59:14,❤Skinny Mini Meme🙊,Track_Is_Home,612930812,1217234749644845056,Chipotle Freaking Forgot To Put My Hot Sauce In The Bag😫😫😫😫,0,0,0,/Track_Is_Home/status/1217234749644845056,
21,2020-01-14 23:58:53,Luis Sanchez,sanchezlouis99,836039206346489856,1217234664890363904,"came to chipotle , ordered my food but forgot my wallet 🤬🙃",1,1,0,/sanchezlouis99/status/1217234664890363904,
22,2020-01-14 23:58:14,jimber timber,gayeddierights,784080101113602048,1217234499341254657,dude i just got stuck in stop and go traffic for an HOUR just trying to get chipotle,0,0,0,/gayeddierights/status/1217234499341254657,
23,2020-01-14 23:57:57,jade,jade_smiley,479896412,1217234429967585285,My apt got chipotle catered,0,0,0,/jade_smiley/status/1217234429967585285,
24,2020-01-14 23:57:50,jadaWr,jadaWr4,1177784930111283200,1217234400108273664,I really be having anxiety attacks at the dumbest moments like while I’m waiting in the chipotle line. 😑,0,0,0,/jadaWr4/status/1217234400108273664,
25,2020-01-14 23:57:43,samm,seventeen_samm,2808772712,1217234369930129408,i really want chipotle,1,1,1,/seventeen_samm/status/1217234369930129408,
26,2020-01-14 23:57:38,no fuckin chill jules,okjuubs,211664928,1217234347205459968,At Chipotle. I noticed all the women got their coats off and men are just casually eating with their coats on. Why,0,0,0,/okjuubs/status/1217234347205459968,
27,2020-01-14 23:57:25,tinatina.,OGTrillaLaces,240858946,1217234294722252801,I want some Chipotle... that’s all,0,0,1,/OGTrillaLaces/status/1217234294722252801,
28,2020-01-14 23:56:32,May 🦋,UchihaMegan,2793146503,1217234071425699840,This guy with a military backpack just went straight to the bathroom at chipotle and I’m getting paranoid thinking this place is bout to get shot up,5,1,0,/UchihaMegan/status/1217234071425699840,
29,2020-01-14 23:56:17,nai. 👑,_tasjanainicole,2312940907,1217234011011141637,I want some chipotle so bad,0,0,0,/_tasjanainicole/status/1217234011011141637,
30,2020-01-14 23:56:07,Jas 🦋,jasdejaune,311231996,1217233968250138625,they honey chipotle wings 🥺🥺🥺,0,0,0,/jasdejaune/status/1217233968250138625,1217233691920998400
31,2020-01-14 23:55:41,.,SunTzuRoni,33086417,1217233856371265542,Taco Bell or Chipotle https://twitter.com/UpTopAhki/status/1217230250016477186 …,0,0,0,/SunTzuRoni/status/1217233856371265542,
32,2020-01-14 23:55:17,no fuckin chill jules,okjuubs,211664928,1217233755464785920,At Chipotle. This skinny ass bitch sitting there watching her boyfriend eat talking bout “I already ate 2 eggs and a toast today” LMFAOOOOO yall enjoy going out with bitches like that?,2,1,0,/okjuubs/status/1217233755464785920,
