,timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
0,2020-03-19 23:59:34,(⌐■_■),NoNamesOriginal,112172639,1240790047802212352,Bold person to be eating Chipotle during the Charmin Crisis of 2020,1,0,0,/NoNamesOriginal/status/1240790047802212352,1240780650380062720
1,2020-03-19 23:59:32,EspnRay,Espnrayy,934630183008694272,1240790038549540865,Thank you for the $15 off Chipotle order @PriceErrorspic.twitter.com/FE2q4GvT8g,3,0,2,/Espnrayy/status/1240790038549540865,
2,2020-03-19 23:59:31,Carla,Car_la1475,915489063456485376,1240790033612718081,All i keep thinking about is Hot Cheetos and Chipotle.,0,0,0,/Car_la1475/status/1240790033612718081,
3,2020-03-19 23:59:27,جيسيكا,beenaboutjess,3188145181,1240790015195709442,Chipotle tonight😋,0,0,0,/beenaboutjess/status/1240790015195709442,
4,2020-03-19 23:59:01,wavvy davvy 🌊🤓,takeflight35,3504759676,1240789909658624001,Chipotle delivering is actually the best thing to ever happen in 2020 lol,5,0,1,/takeflight35/status/1240789909658624001,
5,2020-03-19 23:58:45,heart rate minotaur,Sbarro_Official,760160311534051332,1240789838883889152,Honestly every time I read the tweet I get hungry for Chipotle,3,0,0,/Sbarro_Official/status/1240789838883889152,1240771309686132737
6,2020-03-19 23:58:41,Matt Kokotovich,mkokotovich,20635256,1240789825176907784,Missed opportunity... There are so many great options here. And to think... Someone else is buying and you choose Chipotle?,0,0,0,/mkokotovich/status/1240789825176907784,1240780650380062720
7,2020-03-19 23:58:40,Long Live Decaf Metcalf,Seahawkscrazy,95248404,1240789818327683072,I had chipotle about 45 minutes ago. Please Lord forgive me for what I’m about to doo-doo.,1,0,0,/Seahawkscrazy/status/1240789818327683072,
8,2020-03-19 23:58:31,miranda,jisungIuver,1576520658,1240789782323769346,trying not to go out at all but i needed chipotle walk in walk out no corona,1,1,0,/jisungIuver/status/1240789782323769346,
9,2020-03-19 23:58:15,©️®️,Cfreyes68,1099231802970071040,1240789716510932997,that is ENOUGH. i an ordering chipotle tomorrow. i cannot believe ive held out this long,5,0,0,/Cfreyes68/status/1240789716510932997,
10,2020-03-19 23:57:56,Moderate Mindset,MindsetModerate,768788713178591232,1240789634130620422,"Were all the people who said they got sick from Chipotle, especially during their E. Coli issue, racist?",0,0,0,/MindsetModerate/status/1240789634130620422,1240776997376319491
11,2020-03-19 23:57:55,LastOfADyingBreed,thealphawxlff,2848446824,1240789629713805313,"Did I order chipotle again? Yes, yes I did",0,1,0,/thealphawxlff/status/1240789629713805313,
12,2020-03-19 23:57:20,•Dark Princess• 👑,barbiethicXO,3109229436,1240789486361067520,Yum chipotle 😭💕,1,1,0,/barbiethicXO/status/1240789486361067520,1240788990221049858
13,2020-03-19 23:57:14,Shay•,shaina_mizer,1036310120,1240789459479793664,I asked my sister in law ( Manager of Regulatory Food Safety ) of chipotle for you lol pic.twitter.com/0z4inc52As,1,1,0,/shaina_mizer/status/1240789459479793664,1240784064942092292
14,2020-03-19 23:57:14,K. Nicole,kristennxcole,996371841798287361,1240789457500061698,"5 jobs I’ve had
1.Mcdonald’s 
2.American Eagle
3.Chipotle
4.Panera 
5.Journeys https://twitter.com/loveOBSESSION_/status/1240765566203441152 …",0,0,1,/kristennxcole/status/1240789457500061698,
15,2020-03-19 23:56:59,Kristin Robbins,KRobbinsMN,1001107633930108928,1240789395181101058,We did @Rockelmtavern and Chipotle in Maple Grove!  great to see everyone taking necessary precautions and curbside delivery! #eatlocal https://twitter.com/PTAnderson_MN/status/1240783010913533953 …pic.twitter.com/hK2qP5qX6c,8,0,2,/KRobbinsMN/status/1240789395181101058,
16,2020-03-19 23:56:29,berniece sanders,AliciaNik,525800915,1240789271948283914,This from the person who will gladly still catch a flight somewhere. However I ordered two bowls from chipotle today lol,2,1,0,/AliciaNik/status/1240789271948283914,1240748941282553856
17,2020-03-19 23:56:29,Thickie Don,AstrosCounty,30475276,1240789270312476678,"""In line with previous practices, we will happily be sending them one peanut butter (jelly optional) sandwich and one Chipotle burrito per day."" https://twitter.com/astros/status/1240762768862646277 …",6,2,1,/AstrosCounty/status/1240789270312476678,
18,2020-03-19 23:56:07,SLIMVP,skinnyblackgirl,16315815,1240789179832963078,"Thought I was about to be cute and order Chipotle delivery for dinner.

Well that didn't work out. And I'm probably out $14. 

*trudges into kitchen to cook dinner.""",0,0,0,/skinnyblackgirl/status/1240789179832963078,
19,2020-03-19 23:56:04,TightKidd,TightKidd,68304314,1240789163789692928,I love Chipotle and this picture!!!!!,0,0,0,/TightKidd/status/1240789163789692928,1240742348985905155
20,2020-03-19 23:59:34,(⌐■_■),NoNamesOriginal,112172639,1240790047802212352,Bold person to be eating Chipotle during the Charmin Crisis of 2020,1,0,0,/NoNamesOriginal/status/1240790047802212352,1240780650380062720
